mep,epid,country,group,dossier,lobbyists,title,committees,location,role,date
Petra DE SUTTER,197471,Belgium,Greens / EFA,,United Nations Development Program (UNDP),Guide on polital and electoral participation of LGBTI persons,,Online,Member,19/05/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,German Association of Pharmaceutical Parallel Distributeurs (VAD),Disruption of the medicines spply chain in EUROPE,,Online,Member,07/05/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,AIM-MUTUAL,Access to Medicines,,Online,Member,06/05/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Ugent, CESAER",Higher Education and research policies,,Online,Member,06/05/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Testaankoop, Euroconsumers",Unsafe Products,,Online Meeting,Member,29/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,WIL Europe,Introduction to the organization,,Online Meeting,Member,28/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Get-to-know the Think Tank,Friends of Europe,,Online Meeting,Member,23/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,The European Commission's Panel for Health,EU Research Policies,,Online Meeting,Member,22/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Europa Insights,Covid-19 and lessons for global health,,Online Meeting,Member,20/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Natuurpunt,CAP,,Online Meeting,Member,15/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Whitebook on AI; Data Strategy'],Huawei,Data Strategy,['IMCO'],Online meeting,Committee chair,15/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,BEUC,European Passenger Rights,,Online Meeting,Member,15/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ECHA,Chemical Strategy,,Online Meeting,Member,03/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,SOSMoria,Hotspots Greek Islands,,Online meeting,Member,03/04/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Anticancer Fund,Discussion on Beating Cancer Plan,,Online Meeting,Member,25/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ESHRE,Discussion Pilot Project,,Online Meeting,Member,25/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ViiV,Exchange of information on HIV policies,,Online meeting,Member,25/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,RWE4Decisions Multi-stakeholder Group,Discuss opportunity on learning network on RWE for highly innovative technology,,Online Meeting,Member,19/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,European Organization for Research and Treatment of Cancer,Discussion on Beating Cancer Plan,,Online meeting,Member,17/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,HIV Outcome,Discussion on HIV-related policies,,Online meeting,Member,17/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Insurance Europe,Motor Insurance Directive,,Brussels,Member,03/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,European Partnership for Democracy,Digital Services Act,,Brussels,Member,02/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,AMICE (Association of Mutual Insurers and Cooperatives in Europe),Motor Insurance Directive,,Brussels,Member,02/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,BusinessEurope,Trade relations with China,,Brussels,Member,02/03/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Alliantie Rookvrije Samenleving,Introduction to the organization and exchange of information on tobacco legislation,,Brussels,Member,12/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Chemtrust, Cefic",Chemical legislation in light of Brexit,,Brussels,Member,11/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Eurogroup4Animals,Resolution on illegal trade of companion animals,,Brussels,Member,11/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ACT,Digital Services Act,,Brussels,Member,10/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,UNIFE,Public procurement,,Brussels,Member,10/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,European Passengers Forum,Rail Passengers Rights,,Brussels,Member,06/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Gplus Europe,Motor Insurance Directive (Gplus on behalf of car rental industry),,Brussels,Member,05/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,['No specific report'],EuroCommerce,Introductory meeting,['IMCO'],Brussels,Committee chair,04/02/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,['No specific report'],"CEN, CENELEC",Standarisation in the EU internal market,['IMCO'],Brussels,Committee chair,27/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,International Federation of the Phonografic Industry,Copyright Directive,,Brussels,Member,21/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,International Road Transport Union (IRU),DSA and integrated ticketing,,Brussels,Member,21/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Public Procurement'],Council of European Municipalities and Regions (CEMR),Public procurement,['IMCO'],Brussels,Committee chair,20/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ETUC,"833, Green Deal, Social Roadmap",,Brussels,Member,15/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ESMO,Information meeting about the organization and their work,,Brussels,Member,14/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"ABVV, FGTB","833, Green Deal, Social Road map",,BRUSSELS,Member,09/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ECCO,Information meeting on the organization and their work,,Brussels,Member,08/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Een Andere Joodse Stem,Antisemitism,,Brussels,Member,07/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Housing Europe & VVH (Vereniging van Vlaamse Huisvestigingsmaatschappijen),Exchange of view on Housing,,Brussels,Member,07/01/2020
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Geo-Blockking and e-commerce/DSA'],Federation of European Publishers,Geo-Blockking and e-commerce/DSA,['IMCO'],Brussels,Committee chair,12/12/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,OXFAM EU Advocacy office & OXFAM Wereldwinkels,Informative meeting about the organization and their work,,Brussels,Member,12/12/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,AT&T,GDPR,,Brussels,Member - GDPR,09/12/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,EAU,Informative Conversation on prostate Cancer,,Brussels,Member,04/12/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"CNCD-11.11.11, Oxfam, Broederlijk Delen",Middle East Platform,,Brussels,Member,04/12/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,United European Gastroenterology,Information Meeting on Digestive Health,,Brussels,Member,03/12/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"OIKOS, GEF",Preparation of Fair Food Event,,Brussels,Member,28/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,COCIR,General Introduction of the organization,,Brussels,Member,26/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Biomed Alliance, FEAM",Discussion on workshop on the future of European Health Research,,Brussels,Member,25/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,EMA,General Introduction,,Brussels,Member,20/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Herw!N, Social Economy Europe",Social Economy (Intergroup),,Brussels,Member,19/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ABVV-FGTB,"833, Social Affairs",,Brussels,Member,14/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['833/2004'],"AGORIA, CEEMET",833/2004,['EMPL'],BRUSSELS,Shadow rapporteur,14/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Aidsfonds,General Introduction,,Brussels,Member,14/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Patient Access Partnership,General Introduction and information about Intergroup EU Economy of wellbeing and health,,Brussels,Member,14/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Médecines du Monde,General Introduction to the organization and information about future event they will organize,,Brussels,Member,13/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Médecins sans frontières and Health Action International,"Introduction about European Parliament Working Group on Innovation, Access to Medicines and Poverty Releated Diseases",,Brussels,Member,13/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['833/2004'],CEP (Centre for European Policy),833/2004,['EMPL'],BRUSSELS,Shadow rapporteur,07/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Corporate Europe Onservatory, Greenpeace, Friends of the Earth",Discussions on new GMO's,,Brussels,Member,07/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,EURHECA,Genral discussion on mobility of health workers,,Brussels,Member,06/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['No report'],BEUC,Meeting about dual quality products,['IMCO'],Brussels,Committee chair,06/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['No report'],VOKA,Meeting about internal market priorities,['IMCO'],Brussels,Committee chair,06/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"Alliance for Access to Safe Medicines, Alliance for Safe Online Pharmacy in EU",General discussion on safety of medicines - Meeting with APA,,Brussels,Member,05/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Citizen's Climate Europe,General introduction - Meeting with APA,,Brussels,Member,05/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Johnson &Johnson,General introduction-Meeting with APA,,Brussels,Member,05/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['No report yet'],CECRA,Meeting about in-vehicle data,['IMCO'],Brussels,Committee chair,05/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,BASF,Company visit,,Brussels,Member,04/11/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Greenpeace Belgium,Introductory meeting and discussion on the European Common Agriculture Policy,,Brussels,Member,24/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['883/2004'],"Confederatie Bouw, ABVV, ACV",883/2004,['EMPL'],Brussels,Shadow rapporteur,18/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,British Medical Association,Discussion on Brexit and the European Medical Profession,,Brussels,Member,08/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Stichting Robinson Europe,Discussion on Rare Diseases and EU cross-border healthcare,,Brussels,Member,07/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,"ACLVB, ABVV, ACV",ABVV Briefing van de Belgische vakbonden voor alle Belgische Europarlementsleden,,Brussels,Member,01/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Report 2.5.2018 with recommendations to the Commission on ondometer manipulation in motor vehicles: revision of the EU legal framework (2017/2064(INL)'],Carpass VZW,Discussion about the system of the Carpass,['IMCO'],Brussels,Committee chair,01/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Chemtrust,Discussion on endocrine disruptive chemicals,,Brussels,Member,01/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,European Kidney Health Allicance,Discussion on kidney health and the MEP Group for Kidney Health,,Brussels,Member,01/10/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,Pride Kiev,LGBTI rights in Ukraine,,Brussels,Member,25/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Report -Revision of the Machinery Directive 2006/42/EC/-Revision of the Outdoor Nois Directive 2000/14/EC/- Future proposal from the Commission on the Harmonisation of the requirements for Mobile Machinery Ocassionally Travelling on Public Roads'],CECE,Discussion legislative files,['IMCO'],Strasbourg,Committee chair,18/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,CHEMTRUST,Discussion Brexit and REACH,,Brussels,Member,09/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Report New Deal for Consumer & Longer Lifetime of Products'],BEUC,"Discussion around consumer rights, challenges etc.",['IMCO'],Brussels,Committee chair,05/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,FCH-JU,Presentation of the activities of FCH-JU,,Brussels,Member,05/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,ECHA,Presentation of the ECHA activities,,Brussels,Member,05/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,,European Federation of Neurological Associations,Discussing Membership Brain Mind Pain Interest Group,,Brussels,Member,04/09/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['Multiple'],SMEUNited,Chair Imco,['IMCO'],Brussels,Committee chair,27/08/2019
Petra DE SUTTER,197471,Belgium,Greens / EFA,['No report'],Director-General Ms Cecilia Bonefeld-Dahl,DIGITAL EUROPE's priorities,['IMCO'],Strasbourg,Member,17/07/2019
Klára DOBREV,197579,Hungary,S&D,[''],Europe for Trisomy,Down Syndrome Day,['LIBE'],European Parliament,Member,05/02/2020
Klára DOBREV,197579,Hungary,S&D,,Alliance for Serbia,Exchange of views,,European Parliament,Member,29/01/2020
Klára DOBREV,197579,Hungary,S&D,[''],European Forum for Urban Security,Exchange of views,['LIBE'],European Parliament,Member,28/01/2020
Klára DOBREV,197579,Hungary,S&D,[''],"European Society of Paediatric Gastroenterology, Hepatology and Nutrition",briefly outline the key issues facing paediatric care and the importance of tackling and managing conditions in childhood,['EMPL'],European Parliament,Member,10/12/2019
Klára DOBREV,197579,Hungary,S&D,,Eurochild,Exchange of views,,European Parliament,Member,21/11/2019
Klára DOBREV,197579,Hungary,S&D,,European Social Insurance Platform,Exchange of views on social insurance,,EP,Member,21/11/2019
Klára DOBREV,197579,Hungary,S&D,,Civil Society of Europe,Social dialogue,,European Parliament,Member,14/11/2019
Klára DOBREV,197579,Hungary,S&D,,Juhász Borbála,Nők elleni erőszak visszaszorításáról szóló véleménycsere,,Európai Parlament,Member,15/10/2019
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],"Deutscher Beton und Bautechnik-Verein, Zentralverband Deutsches Baugewerbe, Hauptverband Deutsches Baugewerbe, Vertretung des Freistaates Bayern bei der Europäischen Union",Revision of the Construction Products Regulation,['IMCO'],Videocall,Rapporteur,15/07/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],"Zentralverband des Deutschen Baugewerbes, Hauptverband der Deutschen Bauindustrie, Ständige Vertretung der Bundesrepublik Deutschland bei der Europäischen Union, Vertretung des Freistaates Bayern bei der Europäischen Union",Revision of the Construction Products Regulation,['IMCO'],Videocall,Rapporteur,24/06/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],European Committee for Standardisation,implications of a potential revision of the CPR,['IMCO'],Videocall,Rapporteur,02/06/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],European Organisation for Technical Assessment,The role of EOTA in the context of the creation of harmonized norms,['IMCO'],Videocall,Rapporteur,28/05/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],"European Association of National Builders, Merchants Associations and Manufacturers",The CE-marking and its potential to build confidence and trust in European building materials,['IMCO'],Videocall,Rapporteur,25/05/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],"Construction Products Europe, European Construction Industry Federation, European Builders Confederation",Opportunities and challenges surrounding the future amendment of the Construction Products Regulation,['IMCO'],Videocall,Rapporteur,20/05/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],German Institute for Standardization (DIN),The creation of harmonized Norms on the European and national level,['IMCO'],Videocall,Rapporteur,07/05/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],Knauf Insulation EU Liaison Office,insulation systems in the context of harmonized European standards,['IMCO'],Videocall,Rapporteur,06/05/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],"Hauptverband der deutschen Bauindustrie, Deutscher Beton- und Bautechnik-Verein",topical challenges in the construction industry and European solutions,['IMCO'],Videocall,Rapporteur,06/05/2020
Christian DOLESCHAL,197473,Germany,EPP,['2020/2028(INI) - Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],Construction Fixings Europe - A sub-association of European Tool Committee CEO,current problems relating to harmonized European norms from the perspective of the fastening technology industry,['IMCO'],Videocall,Rapporteur,29/04/2020
Christian DOLESCHAL,197473,Germany,EPP,['Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],"Bavarian Ministry for Housing, Building and Transport, Representation of the Free State of Bavaria to the European Union",Opportunities and challenges surrounding the future amendment of the Construction Products Regulation,['IMCO'],Videocall,Rapporteur,20/04/2020
Christian DOLESCHAL,197473,Germany,EPP,['Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],Deutsche Bauchemie e.V,Problems relating to the implementation of the Construction Products Regulation; impact of the Construction Products Regulation on the single market,['IMCO'],Videocall,Rapporteur,06/04/2020
Christian DOLESCHAL,197473,Germany,EPP,['Implementation report on Regulation (EU) No 305/2011 laying down harmonised conditions for the marketing of construction products (the Construction Products Regulation)'],Zentralverband Deutsches Baugewerbe (Central Association of German Construction Companies),topical debate on the future of the European construction industry,['IMCO'],"Maison de l'Économie Européenne, Rue Jaques de Lalaing 4, 1040 Brussels",Rapporteur,03/03/2020
Anna Júlia DONÁTH,197595,Hungary,RE,[''],Esélyt a Hátrányos Helyzetű Gyerekeknek Alapítvány,Roma segregation,['LIBE'],"Budapest, Hungary",Member,17/03/2020
Anna Júlia DONÁTH,197595,Hungary,RE,,Civil Rights Defenders,Rule of law in Albania,,Karsmakers Coffee House,Member,03/03/2020
Anna Júlia DONÁTH,197595,Hungary,RE,[''],Gyöngyöspata Város Roma Nemzetiségi Önkormányzata,Roma segregation,['LIBE'],"Gyöngyöspata, Hungary",Member,08/02/2020
Anna Júlia DONÁTH,197595,Hungary,RE,[''],Freemuse,Freedom of Artistic Expression in Europe,['LIBE'],WIB03M081,Member,07/02/2020
Anna Júlia DONÁTH,197595,Hungary,RE,[''],Greenpeace,Strategic Lawsuits Against Public Participation,['LIBE'],WIB03M081,Member,07/02/2020
