epid,mep,role,country,group,location,title,lobbyists,mep,dossier,committees,date
197445,Moritz KÖRNER,Member,Germany,RE,Brüssel,Introductory Meeting,Representatives Microsoft,Moritz KÖRNER,,,08/10/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brüssel,Introductory Meeting,Representatives Mozilla,Moritz KÖRNER,,,08/10/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Introductory Meeting,Representatives Vodafone,Moritz KÖRNER,,,25/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Introductory Meeting,Representatives 1&1,Moritz KÖRNER,,,25/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Introductory Meeting,Representatives Progressive Policy Institute,Moritz KÖRNER,,,25/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Introductory Meeting,Representatives The Information Technology Industry Counci,Moritz KÖRNER,,,24/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brüssel,Introductory Meeting,Representatives Caritas,Moritz KÖRNER,,,17/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Straßburg,Introductory Meeting,Representatives KfW,Moritz KÖRNER,,,17/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Straßburg,Introductory Meeting,Representatives Die Familienunternehmer,Moritz KÖRNER,,,17/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brüssel,Introductory Meeting,Representatives Brot für die Welt,Moritz KÖRNER,,,12/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Digital Agenda,Representatives Alliance for Digital Trust,Moritz KÖRNER,,,10/09/2019
197445,Moritz KÖRNER,Shadow rapporteur,Germany,RE,Brussels,E-Evidence,Representatives Digitaleurope,Moritz KÖRNER,['E-Evidence Package'],['LIBE'],10/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Migration,Representatives European Council on Refugess and Exiles,Moritz KÖRNER,,,10/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Introductory Meeting,Representatives ThyssenKrupp,Moritz KÖRNER,,,04/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Brussels,Digital Agenda,Representatives EDIMA,Moritz KÖRNER,,,03/09/2019
197445,Moritz KÖRNER,Member,Germany,RE,Strasbourg,Digital Agenda,Representatives Google,Moritz KÖRNER,,,17/07/2019
197445,Moritz KÖRNER,Member,Germany,RE,Strasbourg,Digital Agenda,Representatives CCIA Europe,Moritz KÖRNER,,,17/07/2019
197445,Moritz KÖRNER,Member,Germany,RE,Strasbourg,Introductory Meeting,Representatives Bitkom,Moritz KÖRNER,,,03/07/2019
197843,Andrius KUBILIUS,Member,Lithuania,EPP,European Parliament,EU agriculture policy,"Lietuvos ūkininkų sąjunga, Lietuvos grudų augintojų asociacija, Lietuvos pieno gamintojų asociacija, Nenašių žemių asociacija, Žemdirbių taryba",Andrius KUBILIUS,,,19/02/2020
197843,Andrius KUBILIUS,Member,Lithuania,EPP,Office,Eastern Partneship and energy efficiency,"Pavel Havlicek - Association for International Affairs, Czech Republic",Andrius KUBILIUS,,,20/01/2020
197843,Andrius KUBILIUS,Member,Lithuania,EPP,European Parliament,Environmental protection in Ukraine,Free Svydovets Group,Andrius KUBILIUS,,,20/01/2020
197843,Andrius KUBILIUS,Member,Lithuania,EPP,"European Parliament, Brussels",Activities and priorities of SWIFT,SWIFT,Andrius KUBILIUS,['-'],['AFET'],09/10/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,Online,International Organization for Migration,"Ola Henrikson, International Organization for Migration",Alice KUHNKE,[''],['LIBE'],26/05/2020
197395,Alice KUHNKE,Shadow rapporteur,Sweden,Greens / EFA,Online,CARE International,CARE International,Alice KUHNKE,['Gender Equality Strategy Report'],['FEMM'],08/05/2020
197395,Alice KUHNKE,Shadow rapporteur,Sweden,Greens / EFA,Online,Gender Equality Strategy Report,CARE International,Alice KUHNKE,['Gender Equality Strategy Report'],['FEMM'],08/05/2020
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,EP,Samerådet,"Samerådet, Elle Merete Omma",Alice KUHNKE,,,26/02/2020
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,European Parliament,Sustainability in the textile industry,H&M,Alice KUHNKE,,,20/02/2020
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,European Parliament,European Women's Lobby,European Women's Lobby,Alice KUHNKE,[''],['FEMM'],17/02/2020
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,Egmont Palace,Launch Report: Immigration and trust in the EU: a territorial analysis of voting behaviour and attitudes,EC Joint Research Center,Alice KUHNKE,,,04/02/2020
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"COP25, Madrid",Möte PUSH Sverige om klimatpolitik,PUSH Sverige,Alice KUHNKE,,,11/12/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"COP25, Madrid","Meeting with Fleur Newman, UN Climate Change Secretariat, Lead - gender and climate change",UN Climate Change Secretariat,Alice KUHNKE,,,10/12/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"COP25, Madrid",Meeting with Ludwig Bengtsson Sonesson (Swedish Youth Delegate to COP25),Landsrådet för Sveriges Ungdomsorganisationer - LSU (995132027746-49),Alice KUHNKE,,,10/12/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"COP25, Madrid",Meeting with The International Federation of Red Cross and Red Crescent Societies (IFRC),International Federation of Red Cross and Red Crescent Societies - IFRC (132236315085-89),Alice KUHNKE,[''],['LIBE'],10/12/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"COP25, Madrid","Möte med Henrik Grape, Svenska Kyrkan",Svenska kyrkan (509049224958-13),Alice KUHNKE,"['', '']","['LIBE', 'FEMM']",10/12/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"COP25, Madrid","Möte om klimatförhandlingar med Karin Lexén, generalsekreterare Naturskyddsföreningen",Naturskyddsföreningen (681872220973-70),Alice KUHNKE,,,10/12/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,EU-parlamentet,Möte med EU:s anti-trafficking koordinator,EU:s anti-trafficking koordinator,Alice KUHNKE,"['', '']","['LIBE', 'FEMM']",22/11/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,EU-parlamentet,Den Nordiska Journalistfederationen,Den Nordiska Journalistfederationen,Alice KUHNKE,[''],['LIBE'],20/11/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Europaparlamentet, Bryssel",Colombian Women Human Rights Defenders,"National Network for Women Defenders, Oficina Internacional de Derechos Humanos Acción Colombia - OIDHACO (981669410699-44), Christian Aid Ireland (382157828400-41)",Alice KUHNKE,[''],['FEMM'],10/10/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Europaparlamentet, Bryssel",Colombian Women Human Right Defenders,"Colombian Women Activists, OXFAM (46856801604-90)",Alice KUHNKE,[''],['FEMM'],04/10/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Karsmakers, Bryssel",EU:s miljö- och klimatpolitik,Stockholm Environment Institute (419874835766-57),Alice KUHNKE,,,12/09/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Europaparlamentet, Bryssel",Search and Rescue Experts,NGOs,Alice KUHNKE,[''],['LIBE'],12/09/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Tout Bon, Bryssel",EU-UNDP - klimat och migration,UNDP Assistant Secretary-General,Alice KUHNKE,[''],['LIBE'],09/09/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Europaparlamentet, Bryssel",Övergripande klimatpolitik - inför mandatperioden,Naturskyddsföreningen (681872220973-70),Alice KUHNKE,,,06/09/2019
197395,Alice KUHNKE,Member,Sweden,Greens / EFA,"Europaparlamentet, Strasbourg",Sexuella och reproduktiva rättigheter - övergripande inför mandatperioden,"Center for Reproductive Rights, Inc. (200145833328-59)",Alice KUHNKE,[''],['FEMM'],17/07/2019
197395,Alice KUHNKE,Rapporteur,Sweden,Greens / EFA,Online,Discussion on the Anti-discrimination Directive,"Karolina Schlyter, Permanent Representation of Sweden to the EU",Alice KUHNKE,['Anti-discrimination Directive'],['LIBE'],10/06/2020
197395,Alice KUHNKE,Rapporteur,Sweden,Greens / EFA,Online,Discussion on the Anti-discrimination Directive,Permanent Representation of the Federal Republic of Germany,Alice KUHNKE,['Anti-discrimination Directive'],['LIBE'],17/06/2020
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels / on the phone",e-Evidence,EDRi,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],21/02/2020
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels / on the phone",Intellectual Property Rights and Artificial Intelligence,LIBER,Sergey LAGODINSKY,,,07/02/2020
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels / on the phone",European Association Statute,We Are Europe!,Sergey LAGODINSKY,,,06/02/2020
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels","MFF, Rule of Law",Eurojust,Sergey LAGODINSKY,,,05/02/2020
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,"EBU, EMMA, ENPA, EFJ",Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],28/01/2020
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Strasbourg",e-Evidence,Telekom,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],14/01/2020
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels",Intellectual Property Rights,Servier,Sergey LAGODINSKY,,,05/12/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels / on the phone",e-Evidence,FFT,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],22/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Liberty Global,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],21/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Ständige Vertretung des Landes Brandenburg bei der Europäischen Union,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],20/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Deutsche Telekom AG,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],20/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Fair Trials,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],20/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,CDT,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],20/11/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels",Kennenlerngespräch,DAV,Sergey LAGODINSKY,,,20/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Apple,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],19/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels / on the phone",e-Evidence,Deutscher Richterbund,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],19/11/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels","Verbandsklage, Künstliche Intelligenz, Digital Services Act",vzbv,Sergey LAGODINSKY,,,18/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,EBU,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],13/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Orange,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],13/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Digitale Gesellschaft e.V.,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],12/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Vodafone,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],05/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence Roundtable,"digitaleurope, edri, facebook, apple, microsoft, vodafone",Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],05/11/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels","Steuerrecht, Binnenmarkt, Whistleblower-RL",DStV,Sergey LAGODINSKY,,,05/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels / on the phone",e-Evidence,edri,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],01/11/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,euroispa,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],17/10/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Facebook,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],09/10/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels",Menschenrechte im digitalen Raum,epicenter.works,Sergey LAGODINSKY,,,03/10/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Microsoft,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],01/10/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels",Lobby transparency,Lobbycontrol,Sergey LAGODINSKY,,,26/09/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels",EU-PNR Directive,Community of European Railway and Infrastructure Companies,Sergey LAGODINSKY,"['Directive on the use of passenger name record (PNR) data for the prevention, detection, investigation and prosecution of terrorist offences and serious crime']",['LIBE'],25/09/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels",e-Evidence,Bundesdruckerei,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],24/09/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,"European Parliament, Brussels","e-Evidence, Digitisation, Security and Privacy",ETNO,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],24/09/2019
197460,Sergey LAGODINSKY,Shadow rapporteur,Germany,Greens / EFA,Brussels,e-Evidence,EDRi,Sergey LAGODINSKY,['European Production and Preservation Orders for electronic evidence in criminal matters'],['LIBE'],16/09/2019
197460,Sergey LAGODINSKY,Member,Germany,Greens / EFA,"European Parliament, Brussels",Tax transparency,Transparency International EU,Sergey LAGODINSKY,,,04/09/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Liste de projets d'intérêt commun (infrastructure),"CAN Europe, Esther Bollendorff",Aurore LALUCQ,,,05/02/2020
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Convention citoyenne pour le climat,"Laurence Tubiana, European Climate Foundation",Aurore LALUCQ,,,28/01/2020
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Green and sustainable finance,European Association of co-operative Banks,Aurore LALUCQ,[''],['ECON'],28/01/2020
197697,Aurore LALUCQ,Rapporteur,France,S&D,ASP11G153,Semestre européen,CESI,Aurore LALUCQ,['Semestre européen'],['ECON'],28/01/2020
197697,Aurore LALUCQ,Member,France,S&D,LOW06T061,Enjeux de l'électricité dans le Green Deal,Eurelectric,Aurore LALUCQ,,,14/01/2020
197697,Aurore LALUCQ,Member,France,S&D,LOW06T061,Le mix énergétique dans le Green Deal,Engie,Aurore LALUCQ,,,14/01/2020
197697,Aurore LALUCQ,Rapporteur,France,S&D,ASP11G153,Droits des femmes au niveau européen,"European Women's Lobby, Manon Deshayes",Aurore LALUCQ,['European Semester'],['ECON'],04/12/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Le logement social et la précarité énergétique,"Housing Europe, Sorcha Edwards",Aurore LALUCQ,[''],['ECON'],04/12/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Présentation du rapport sur la BEI,"Counter Balance, Xavier Sol",Aurore LALUCQ,[''],['ECON'],04/12/2019
197697,Aurore LALUCQ,Member,France,S&D,LOWT06061,Energie solaire - European Green New Deal,"Solar Power Europe, Aurelie Beauvais, Naomi Chevillard",Aurore LALUCQ,[''],['ECON'],27/11/2019
197697,Aurore LALUCQ,Member,France,S&D,LOWT06061,Droit d'auteurs,"SCAM, Hervé Rony, SACD, Nicolas Mazars",Aurore LALUCQ,,,26/11/2019
197697,Aurore LALUCQ,Member,France,S&D,LOWT06061,Protection animale,"WELFARM, Lorene Jacquet",Aurore LALUCQ,,,26/11/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Activités de la BEI,"CAN EUROPE, Markus Trilling",Aurore LALUCQ,[''],['ECON'],20/11/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Green New Deal,CEE Bankwatch Network,Aurore LALUCQ,[''],['ECON'],19/11/2019
197697,Aurore LALUCQ,Rapporteur,France,S&D,ASP5G315,Semestre européen,"ETUC, Matthieu Méaulle, ETUI, Sotiria Theodoropoulou, Social Platform, Kelig Puyet, Katja Reuter, Solidar, Jedde Hollewijn, Institute for European Environmental Policies, Céline Charveriat, Eloise Bodin, SMEunited, Veronique Willems",Aurore LALUCQ,['European Semester'],['ECON'],19/11/2019
197697,Aurore LALUCQ,Member,France,S&D,11G153,Semestre européen et Green New Deal,Institute for European Environmental Policy,Aurore LALUCQ,[''],['ECON'],13/11/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Green New Deal,"Young European Socialists, Elisha Winckel",Aurore LALUCQ,[''],['ECON'],06/11/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Mobilité électrique - Mobilité douce et ses liens avec le Green New Deal,"ABB, Folker Franz, Transport & Environment, Julia Poliscanova, Union Française de l'électricté, Phuc-Vinh Nguyen",Aurore LALUCQ,[''],['ECON'],05/11/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP 11G153,Priorités ECON pour la mandature à venir,"Fédération Bancaire Française, Ana Cernea, Benjamin Quatre, Timothée Waxin",Aurore LALUCQ,[''],['ECON'],05/11/2019
197697,Aurore LALUCQ,Member,France,S&D,18 square de Meeus,Table ronde sur le Green New Deal,"Social Platform, Fair Trade Advocacy office, SDG Watch, CORACE, European Youth Forum, WWF EPO, EAPN, Friends of the Earth Europe, Eurodiaconia, Institute for European Environnemental Policy",Aurore LALUCQ,[''],['ECON'],05/11/2019
197697,Aurore LALUCQ,Member,France,S&D,ASP11G153,Etat des lieux sur l'objectif climatique européen pour 2030,"Neil MAKAROFF, Réseau Action Climat France",Aurore LALUCQ,[''],['ECON'],08/10/2019
